,institution,program,degree,season,admission_status,admission_via,admission_date,ST,Date_added,notes,Undergrad_GPA,GRE_V,GRE_Q,GRE_W,GRE_sub
5119,Arizona State University,Statistics,PhD,F15,Accepted,E-mail,15 Mar 2015,A,15 Mar 2015,Highest degree prior to was M.Ed. In Secondary Ed.,3.4,159.0,166.0,4.0,
5120,UC Davis,Statistics,Masters,F15,Accepted,E-mail,13 Mar 2015,U,14 Mar 2015,Come 1 hour right after I got rejected by my dream school UCLA.  T.T,,,,,
5121,Rutgers State University,Statistics,PhD,F15,Accepted,Other,13 Mar 2015,A,14 Mar 2015,Waitlisted for funding.,,158.0,163.0,4.0,
5122,University Of Bristol,MSc Statistics,Masters,F15,Accepted,E-mail,14 Mar 2015,I,14 Mar 2015,Conditionnal offer,,,,,
5123,UBC,Statistics,Masters,F15,Rejected,E-mail,14 Mar 2015,U,14 Mar 2015,,,,,,
5124,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,I,14 Mar 2015,,,,,,
5125,University Of British Columbia,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,A,14 Mar 2015,,,,,,
5126,Rutgers University,Statistics And Biostatistics,Masters,F15,Rejected,E-mail,13 Mar 2015,,13 Mar 2015,,,,,,
5127,Stanford University,Statistics (Data Science),Masters,F15,Accepted,E-mail,9 Mar 2015,A,13 Mar 2015,huge turning point in my life. cried when i saw the email,,,,,
5128,Carleton University,Probability And Statistics,PhD,F15,Accepted,E-mail,24 Feb 2015,I,13 Mar 2015,10000$ RA funding per year - No TAship yet.,,,,,
5129,University Of California Irvine,Statistics,Masters,F15,Accepted,E-mail,13 Mar 2015,U,13 Mar 2015,,3.6,159.0,165.0,3.5,
5130,"University Of California, Los Angeles",Statistics,Masters,F15,Rejected,Website,13 Mar 2015,A,13 Mar 2015,"Kinda figured... thought I stood a chance with my last two years being much better, but I guess not.",3.43,157.0,162.0,5.0,
5131,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,U,13 Mar 2015,,,,,,
5132,Arizona State University,Statistics,PhD,F15,Accepted,Website,12 Mar 2015,U,13 Mar 2015,"got the admission, still waiting for funding,blessssssssssssssss~",,,,,
5133,University Of Missouri,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,I,13 Mar 2015,Accepted for MS.... :-/,,,,,
5134,University Of California -Los Angeles,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,U,13 Mar 2015,Too competitive this year,,,,,
5135,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,U,13 Mar 2015,email to check.... SAD,,,,,
5136,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,U,13 Mar 2015,email to check website. heartbroken. dream school,3.64,163.0,154.0,3.0,
5137,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,A,13 Mar 2015,,3.63,165.0,165.0,3.5,
5138,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,I,13 Mar 2015,,3.72,146.0,167.0,3.0,
5139,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,U,13 Mar 2015,,,,,,
5140,"The University Of California, Los Angeles (UCLA)",Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,I,13 Mar 2015,,,,,,
5141,"The University Of California, Los Angeles (UCLA)",Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,I,13 Mar 2015,,,,,,
5142,UCLA,Statistics,Masters,F15,Rejected,E-mail,13 Mar 2015,,13 Mar 2015,,,,,,
5143,Carnegie Mellon,Statistics,Masters,F15,Accepted,E-mail,13 Mar 2015,U,13 Mar 2015,,,,,,
5144,Victoria University,Statistics,Masters,F15,Accepted,E-mail,13 Mar 2015,O,13 Mar 2015,,,,,,
5145,South Dakota State University (SDSU),Statistics,Masters,F15,Accepted,E-mail,12 Mar 2015,A,12 Mar 2015,,,,,,
5146,University Of Delaware,Statistics,Masters,F15,Accepted,E-mail,10 Mar 2015,A,12 Mar 2015,"Received nice email from coordinator, full tuition + stipend, feel good about program",3.8,170.0,159.0,4.5,
5147,University Of Iowa,Statistics,PhD,F15,Wait listed,E-mail,12 Mar 2015,U,12 Mar 2015,,,,,,
5148,Stony Brook,Applied Mathematics And Statistics,PhD,F15,Accepted,E-mail,12 Mar 2015,A,12 Mar 2015,"TA Stipend for 1 Year and Tuition scholarship, subsequent years funding depending on availability of department funds. Will likely be declining soon as I have a better offer elsewhere.",3.55,164.0,168.0,5.0,
5149,UC Davis,Statistics,Masters,S15,Rejected,E-mail,12 Mar 2015,U,12 Mar 2015,,3.89,150.0,170.0,3.0,
5150,University Of Wyoming,Statistics,PhD,F15,Rejected,E-mail,12 Mar 2015,U,12 Mar 2015,,3.5,150.0,168.0,3.5,
5151,University Of British Columbia (UBC),Statistics,PhD,F15,Rejected,E-mail,12 Mar 2015,I,12 Mar 2015,,,,,,
5152,UC Davis,Statistics,Masters,S15,Rejected,E-mail,12 Mar 2015,U,12 Mar 2015,,,,,,
5153,Stony Brook University,Applied Mathematics And Statistics,PhD,F15,Accepted,E-mail,12 Mar 2015,U,12 Mar 2015,,,,,,
5154,Stony Brook University,Applied Math And Statistics,PhD,F15,Accepted,E-mail,12 Mar 2015,U,12 Mar 2015,"including financial support of 17,502",,,,,
5155,Northwestern,Statistics,PhD,F15,Accepted,E-mail,12 Mar 2015,A,12 Mar 2015,Acceptance + funding -- totally excited!,3.62,162.0,164.0,5.0,
5156,Temple University,Statistics,PhD,F15,Wait listed,E-mail,12 Mar 2015,U,12 Mar 2015,To those with multiple offers please decline the offer if you've decided to go to other university......many thanks! rn,,,,,
5157,"University Of California, Davis",Statistics,Masters,F15,Accepted,E-mail,12 Mar 2015,A,12 Mar 2015,,,,,,
5158,Uc Davis,Statistics,Masters,F15,Accepted,E-mail,12 Mar 2015,U,12 Mar 2015,,,,,,
5159,Duke,Statistics,Masters,F15,Wait listed,E-mail,11 Mar 2015,I,12 Mar 2015,"If you don't go to the program, please withdraw to give me a chance. Thank you !",3.83,150.0,170.0,3.5,
5160,UC Berkeley,Statistics,PhD,F14,Rejected,E-mail,12 Mar 2015,A,12 Mar 2015,bye gurl,,,,,
5161,UC Berkeley,Statistics,PhD,F15,Rejected,E-mail,12 Mar 2015,U,12 Mar 2015,"Already decided to take my best offer, cya Berkeley.",,,,,
5162,UC Berkeley,Statistics,PhD,F15,Rejected,E-mail,12 Mar 2015,U,12 Mar 2015,,,,,,
5163,UC Berkeley,Statistics,PhD,F15,Rejected,Website,12 Mar 2015,I,12 Mar 2015,,3.89,145.0,169.0,3.0,800.0
5164,"University Of California, Berkeley",Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,I,12 Mar 2015,Too bad but I already have an excellent offer I will be accepting!,,,,,
5165,"University Of California, Berkeley",Statistics,PhD,F15,Rejected,E-mail,12 Mar 2015,I,12 Mar 2015,,,,,,
5166,University Of Missouri - Columbia,Statistics,PhD,F15,Rejected,E-mail,10 Mar 2015,U,12 Mar 2015,,,,,,
5167,UC Berkeley,Statistics,PhD,F15,Rejected,E-mail,12 Mar 2015,I,12 Mar 2015,Canadian student. Email to check website.,4.0,168.0,169.0,5.5,
5168,UC Berkeley,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,A,12 Mar 2015,,,,,,
5169,Berkeley,Statistics,PhD,F15,Rejected,Website,11 Mar 2015,I,11 Mar 2015,,4.0,167.0,170.0,4.0,
5170,UC Berkeley,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,U,11 Mar 2015,Email to check website,,,,,
5171,UC Berkeley,Statistics,PhD,F15,Rejected,Website,11 Mar 2015,A,11 Mar 2015,Email to check website.,3.83,163.0,170.0,4.0,
5172,UC Berkeley,Statistics,PhD,F15,Rejected,Website,11 Mar 2015,A,11 Mar 2015,Figures.,3.9,166.0,167.0,5.5,
5173,Johns Hopkins University,Applied Mathematics And Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,U,11 Mar 2015,,3.85,163.0,166.0,4.0,
5174,University Of Chicago,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,U,11 Mar 2015,Rejected from waitlist.,,,,,
5175,University Of Ottawa,Statistics,Masters,F15,Accepted,E-mail,23 Feb 2015,I,11 Mar 2015,"no funding for international student, but can apply TA positions",,,,,
5176,University Of Calgary,Statistics,Masters,F15,Accepted,E-mail,11 Mar 2015,I,11 Mar 2015,"course-based, funding:$17266 per year with a  nice supervisor",,,,,
5177,Memorial University Of Newfoundland,Statistics,Masters,F15,Accepted,E-mail,11 Mar 2015,I,11 Mar 2015,"funded with annual 14,553$",,,,,
5178,Johns Hopkins University,Applied Math And Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,A,11 Mar 2015,"It was my reach school, anyways.",,,,,
5179,Oregon State University,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,,11 Mar 2015,,,,,,
5180,Johns Hopkins University,Applied Mathematics And Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,I,11 Mar 2015,,3.2,140.0,167.0,3.0,
5181,Johns Hopkins University,Applied Mathematics And Statistics (AMS),PhD,F15,Rejected,E-mail,11 Mar 2015,A,11 Mar 2015,,3.87,163.0,164.0,4.5,790.0
5182,University Of North Carolina - Chapel Hill,Statistics,PhD,F15,Accepted,E-mail,9 Mar 2015,A,11 Mar 2015,turning down the offer,3.94,164.0,170.0,5.0,
5183,University Of Florida (UF),Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,I,11 Mar 2015,Master's degree from Canadian uni. What a bummer.,3.7,160.0,165.0,4.0,
5184,Iowa State University,Statistics,PhD,F15,Accepted,E-mail,11 Mar 2015,U,11 Mar 2015,,,,,,
5185,George Washington University,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,I,11 Mar 2015,I got E-mail that announced me to check website.,,,,,
5186,GWU,Statistics,PhD,F15,Rejected,Website,11 Mar 2015,U,11 Mar 2015,So terrible.,3.3,720.0,800.0,3.0,
5187,University Of Missouri - Columbia,Statistics,PhD,F15,Rejected,E-mail,10 Mar 2015,U,11 Mar 2015,"I was rejected for the PhD program because they have limited resources for PhD students and said I would be considered for the unfunded Master's in applied stats, if I wanted. Did the others below get the same offer?",3.65,152.0,162.0,3.5,750.0
5188,Stanford,"Statistics, Data Science",Masters,F15,Wait listed,E-mail,10 Mar 2015,U,11 Mar 2015,"If you know you are not attending, please let the Department know ASAP. Thank you!",3.97,69.0,67.0,5.0,
5189,Stanford University,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,U,11 Mar 2015,,,,,,
5190,UC Berkeley,Statistics,Masters,F15,Other,Other,11 Mar 2015,O,11 Mar 2015,Did anybody get the notification from the department? It's been a long time since somebody posted the result of this program in this forum.,,,,,
5191,University Of Missouri-Columbia,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,I,11 Mar 2015,,,,,,
5192,University Of Missouri,Statistics,PhD,F15,Rejected,E-mail,10 Mar 2015,U,11 Mar 2015,Got email form DGS. Sad...,,,,,
5193,University Of Toronto,Statistics,PhD,F15,Accepted,E-mail,10 Mar 2015,I,11 Mar 2015,(Same as previous poster: Canadian student with Undergrad and Master) :-),,,,,
5194,University Of Missouri,Statistics,PhD,F15,Rejected,E-mail,11 Mar 2015,U,11 Mar 2015,,3.7,168.0,149.0,3.0,
5195,Toronto,Statistics,PhD,F15,Accepted,E-mail,10 Mar 2015,O,10 Mar 2015,Canadian student with Canadian undergrad and Masters,,,,,
5196,University Of Chicago,Statistics,PhD,F15,Wait listed,Website,27 Feb 2015,U,10 Mar 2015,anyone who has offer but not planning on attend plz decline!! I really want to attend,,,,,
5197,"University Of California, Irvine",Statistics,Masters,F15,Accepted,Website,10 Mar 2015,A,10 Mar 2015,Just checked the website and found the congratulatory message! No mention of funding.,3.76,163.0,164.0,4.5,
5198,University Of Minnesota,Statistics,Masters,F15,Accepted,E-mail,23 Feb 2015,A,10 Mar 2015,No funding.,3.45,154.0,167.0,3.5,
5199,University Of Michigan,Applied Statistics,Masters,F15,Accepted,E-mail,6 Mar 2015,A,10 Mar 2015,From top 50 school in the US. No funding,3.45,154.0,167.0,3.5,
5200,Stanford,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,U,10 Mar 2015,Overqualified I assumed. They admitted too many weak applicants last year so they have to reject a lot of good applicants who even deserve PhD...,,,,,
5201,Stanford,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,U,10 Mar 2015,Overqualified I assumed. They admitted too many weak applicants last year so they have to reject a lot of good applicants who even deserve PhD...,,,,,
5202,Stanford,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,U,10 Mar 2015,"Sad, dream school",,,,,
5203,Rutgers,Statistics,PhD,F15,Wait listed,E-mail,10 Mar 2015,U,10 Mar 2015,"Emailed to ask, Prof. Kolassa replied that I am on an unranked waiting list. Guess it's not a short list.",,,,,
5204,STANFORD UNIVERSITY,STATISTICS,Masters,F15,Rejected,E-mail,9 Mar 2015,U,10 Mar 2015,SAD,,,,,
5205,Stanford,Statistics(Data Science Track),Masters,F15,Rejected,E-mail,10 Mar 2015,I,10 Mar 2015,Sad. This program is way too competitive.,,156.0,170.0,3.0,
5206,Stanford,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,U,10 Mar 2015,I guess I am over qualified....They rejected a lot of people who have received good phd offer from somewhere else...,,,,,
5207,University Of Chicago,Statistics,PhD,F15,Wait listed,Website,9 Mar 2015,A,10 Mar 2015,Accepted to Masters Program,,,,,
5208,Oregon State University,Statistics,Masters,F15,Accepted,E-mail,10 Mar 2015,A,10 Mar 2015,Accepted without funding.,,,,,
5209,Stanford University,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,I,10 Mar 2015,Didnt expect to be rejected...,3.99,163.0,170.0,4.0,
5210,Stanford,Statistics,Masters,F15,Rejected,E-mail,9 Mar 2015,A,10 Mar 2015,,3.63,165.0,165.0,3.5,
5211,Stanford,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,U,10 Mar 2015,"This program is designed for people who want to do IT job due to the power of machine learning at Stanford. Congratulation to all admitted students!
I am from Michigan, with a triple major in Statistics, Economics, and Mathematics.",3.91,150.0,170.0,3.5,
5212,Stanford University,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,U,10 Mar 2015,,,,,,
5213,York University,Mathematics & Statistics,Masters,F15,Rejected,Website,5 Mar 2015,O,10 Mar 2015,Canadian. Subpar GPA but with good research experience.,,,,,
5214,London School Of Economics,Statistics,Masters,F15,Accepted,Website,10 Mar 2015,I,10 Mar 2015,Canadian Economics MA program. Pleasantly surprised.,4.0,160.0,167.0,4.0,
5215,Stanford,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,I,10 Mar 2015,,3.95,155.0,164.0,4.0,
5216,Stanford,Statistics,Masters,F15,Rejected,E-mail,10 Mar 2015,A,10 Mar 2015,,,,,,
5217,Stanford University,Statistics,Masters,F15,Rejected,E-mail,9 Mar 2015,U,10 Mar 2015,I assume I am overqualified.,4.0,163.0,170.0,4.0,910.0
5218,Stanford University,Statistics,Masters,F15,Rejected,E-mail,9 Mar 2015,U,10 Mar 2015,,,,,,
5219,Boston University,Statistics,PhD,F15,Accepted,E-mail,9 Mar 2015,A,9 Mar 2015,with fellowship,,,,,
5220,Oregon State University,Statistics,Masters,F15,Accepted,E-mail,9 Mar 2015,A,9 Mar 2015,"Provisionally admitted, with full admission upon completion of mathematical statistics coursework. No financial aid.",3.97,170.0,168.0,5.5,
5221,Oregon State University,Statistics,Masters,F15,Rejected,E-mail,9 Mar 2015,U,9 Mar 2015,,3.5,150.0,168.0,3.5,
5222,UCR,Applied Statistics,PhD,F15,Accepted,E-mail,9 Mar 2015,I,9 Mar 2015,5 years of TA....with full fees withdrawal....very happy :-),,,,,
5223,Johns Hopkins University,Applied Mathematics And Statistics,Masters,F15,Accepted,E-mail,9 Mar 2015,U,9 Mar 2015,,,,,,
5224,Rice,Statistics,PhD,F15,Other,Other,9 Mar 2015,O,9 Mar 2015,"For the students who have already received the PhD offer, if you are not going to accept it, please please please decline it ASAP. I appreciate it.",,,,,
5225,Johns Hopkins University,Statistics,Masters,F15,Accepted,E-mail,9 Mar 2015,U,9 Mar 2015,,,,,,
5226,Rice,Statistics,PhD,F15,Rejected,E-mail,9 Mar 2015,U,9 Mar 2015,,,155.0,165.0,3.5,
5227,Waterloo University,Statistics,Masters,F15,Rejected,E-mail,9 Mar 2015,U,9 Mar 2015,"Really terrible, Waterloo University is my target school in Canada. I actually hope I could be there.",9.99,800.0,720.0,3.0,
5228,ETH Zurich,Statistics,Masters,F15,Rejected,E-mail,9 Mar 2015,I,9 Mar 2015,One less school to think about.,,,,,
5229,ETH Zurich,Statistics,Masters,F15,Rejected,E-mail,9 Mar 2015,I,9 Mar 2015,,3.68,154.0,166.0,0.0,
5230,University Of Minnesota,Statistics,PhD,F15,Rejected,E-mail,9 Mar 2015,I,9 Mar 2015,,,,,,
5231,Arizona State University,Statistics,PhD,F15,Accepted,E-mail,9 Mar 2015,U,9 Mar 2015,"Received an acceptance email, and result is also shown in the email.",,,,,
5232,University Of Illinois At Urbana-Champaign (UIUC),Statistics,PhD,F15,Rejected,E-mail,9 Mar 2015,I,9 Mar 2015,,,,,,
5233,"Rutgers University, New Brunswick",Statistics,PhD,F15,Rejected,E-mail,9 Mar 2015,I,9 Mar 2015,,,,,,
5234,Stanford,Statistics,Masters,F15,Accepted,E-mail,4 Mar 2015,I,8 Mar 2015,Dream School and Expensive!,,,,,
5235,UChicago,Statistics,PhD,F15,Rejected,E-mail,6 Mar 2015,I,8 Mar 2015,,,,,,
5236,Virginia Tech,Statistics,Masters,F15,Accepted,E-mail,20 Feb 2015,I,8 Mar 2015,No Funding.If anyone who got funding and not intend to go please drop.,,165.0,166.0,3.5,
5237,South Methodist University (SMU),Statistics,PhD,F15,Rejected,E-mail,6 Mar 2015,U,7 Mar 2015,,,,,,
5238,UIUC,Statistics,PhD,F15,Rejected,E-mail,6 Mar 2015,I,7 Mar 2015,,,,,,
5239,University Of Chicago,Statistics,Masters,F15,Wait listed,Website,6 Mar 2015,I,7 Mar 2015,No e-mail or anything. Just checked the application website and found the waitlist form,3.99,163.0,170.0,4.0,
5240,University Of Southern Carolina,Statistics,PhD,F15,Rejected,Website,7 Mar 2015,U,7 Mar 2015,,3.7,168.0,149.0,3.0,
5241,Carnegie Mellon University,MSP Statistics,Masters,F15,Accepted,E-mail,6 Mar 2015,A,7 Mar 2015,Received the notification via email today.  I think I got in mostly on the strength of my personal statement and recommendations.,3.35,160.0,162.0,5.0,
5242,Southern Methodist University,Statistics,PhD,F15,Rejected,E-mail,7 Mar 2015,,7 Mar 2015,,,,,,
5243,UIUC,Statistics,PhD,F15,Rejected,E-mail,7 Mar 2015,U,7 Mar 2015,"No, you don't get a fxxking chance.",,,,,
5244,University Of Michigan,Applied Statistics,Masters,F15,Accepted,E-mail,6 Mar 2015,I,7 Mar 2015,Declining,3.99,163.0,170.0,4.0,
5245,University Of Michigan,Applied Statistics,Masters,F15,Accepted,E-mail,6 Mar 2015,I,6 Mar 2015,,,,,,
5246,University Of Illinois Urbana Champaign (UIUC),Statistics,PhD,F15,Rejected,E-mail,6 Mar 2015,A,6 Mar 2015,,,,,,
5247,University Of Michigan,Applied Statistics,Masters,F15,Accepted,E-mail,6 Mar 2015,A,6 Mar 2015,Absolutely accepting. The program is dope! Go Blue!,3.6,152.0,162.0,3.0,
5248,Psu,Statistics,Masters,F15,Rejected,E-mail,5 Mar 2015,U,6 Mar 2015,,,,,,
5249,Indiana University (IUB),Statistics,PhD,F15,Rejected,E-mail,6 Mar 2015,I,6 Mar 2015,,,,,,
5250,University Of Illinois Urbana Champaign (UIUC),Statistics,PhD,F15,Rejected,E-mail,6 Mar 2015,I,6 Mar 2015,,,,,,
5251,Pennsylvania State University (PSU),Statistics,PhD,F15,Rejected,E-mail,6 Mar 2015,I,6 Mar 2015,,,,,,
5252,University Of Michigan,Statistics,Masters,F15,Accepted,E-mail,6 Mar 2015,U,6 Mar 2015,Will decline.,,,,,
